Name,Actual_WAR,Predicted_WAR
,-0.7,-0.6
,5.1,1.1
,-0.2,0.6
,4.0,2.2
,0.1,0.3
,2.8,3.4
,-0.7,-0.4
,2.1,1.6
,-0.6,-0.3
,0.8,0.6
,0.4,-0.5
,-0.9,1.2
,0.1,0.4
,0.2,-0.5
,-0.1,-0.4
,-0.1,0.5
,2.3,1.3
,2.7,1.0
,1.3,1.1
,2.5,1.0
,-0.4,-0.4
,3.0,0.9
,6.0,4.3
,0.9,2.0
,-0.1,-0.3
,2.1,-0.1
,1.6,0.6
,0.1,1.0
,4.8,3.1
,1.8,2.2
,-0.1,-0.3
,2.4,0.7
,0.2,0.9
,-0.5,-0.4
,-0.1,-0.3
,1.6,1.2
,0.9,1.1
,0.1,-0.4
,-0.2,0.4
,4.2,4.0
,0.2,-0.6
,-0.9,1.6
,1.0,0.2
,1.9,1.8
,-0.2,-0.6
,-0.1,0.3
,9.3,3.8
,3.5,1.9
,2.0,1.5
,0.4,0.3
,0.5,1.4
,3.0,2.5
,-0.1,0.8
,0.2,0.3
,1.5,2.4
,-0.1,-0.5
,1.1,1.6
,4.5,1.3
,-0.2,1.2
,4.4,1.3
,1.9,0.9
,-0.2,-0.4
,1.3,1.6
,-0.2,-0.4
,-0.9,-0.4
,0.2,0.4
,2.6,1.9
,2.6,0.5
,5.1,1.4
,-0.7,-0.5
,4.4,3.8
,1.9,1.5
,3.4,2.2029145682247493
,3.9,2.204941568321496
,-0.3,-0.5
,-0.1,-0.3
,4.8,4.5
,0.4,1.4
,0.5,0.5
,-0.4,-0.4
,-0.3,0.5
,5.6,6.0
,0.6,0.6
,4.6,1.2
,-0.1,-0.4
,1.0,0.9
,3.8,2.8
,-0.1,-0.3
,5.3,5.1
,0.5,2.1
,1.5,0.8
,0.5,0.5
,0.1,1.0
,4.9,2.9
,1.1,1.1
,0.4,0.5
,0.7,0.6
,4.1,3.7
,1.1,0.1
,3.1,0.4
,-0.2,-0.1
,0.1,0.5
,-0.1,1.1
,-0.3,1.2
,2.3,3.130652047016178
,0.9,0.5
,0.3,1.4
,0.9,1.1
,-0.1,-0.4
,-0.4,-0.5
,4.3,2.4
,1.4,0.2
,1.1,0.7
,0.7,0.4
,0.1,0.3
,1.3,1.3
,3.8,1.2
,1.4,0.2
,0.2,0.5
,0.6,0.2
,1.5,1.7
,-0.2,-0.4
,4.6,3.9
,7.2,4.2
,0.7,0.8
,-0.1,0.8
,-0.2,0.4
,-0.2,-0.3
,-0.2,1.3
,2.5,2.6
,-0.1,-0.3
,0.7,2.1
,2.2,1.1
,-0.3,0.3
,-0.3,1.8
,-0.7,0.3
,-0.3,1.3
,-0.8,-0.3
,2.5,2.1
,-0.4,0.2
,1.9,0.7
,0.5,0.2
,1.2,1.0
,-0.2,0.1
,-0.8,-0.5
,0.3,0.8
,1.8,0.6
,10.8,8.152213078640798
,2.2,1.3
,0.5,1.8
,0.3,0.5
,-0.2,-0.4
,0.1,-0.4
,0.9,0.8
,0.1,0.6
,1.3,1.0
,0.3,1.0
,-0.6,-0.4
,2.2,2.2
,0.4,1.1
,-0.2,1.3
,-0.6,-0.6
,0.4,0.3
,0.1,-0.4
,1.4,0.1
,0.1,0.8
,0.5,1.1
,0.3,2.0
,0.1,-0.4
,4.5,2.2
,-0.6,-0.2
,0.6,0.8
,-0.4,1.5050817651042696
,0.7,0.505481292159785
,-0.1,-0.4
,-0.1,-0.4
,0.3,0.3
,0.1,-0.4
,0.4,0.9
,-0.3,0.4
,-0.1,0.3
,0.6,0.4809678134414226
,0.2,1.2
,0.1,0.2
,-0.2,1.0
,2.4,0.8
,-0.1,0.1
,-0.4,-0.3
,1.5,0.6
,0.8,0.4
,-0.1,-0.4
,2.6,0.9
,3.1,4.3
,-0.4,0.1
,0.3,0.1
,0.1,-0.3
,-0.2,-0.3819664442372527
,0.9,0.6
,0.3,0.2
,5.1,2.692841202558447
,0.8,0.5
,6.3,3.5
,0.9,0.1
,0.8,1.4
,-0.1,-0.4
,-1.3,0.7
,1.0,1.5
,-0.1,0.7
,-0.1,-0.4
,1.3,1.1537622185083778
,0.1,0.1
,-0.5,0.1
,0.6,2.1
,4.9,2.6
,-0.7,-0.5
,0.4,0.7
,3.0,1.0259387169648606
,1.7,1.5
,1.9,0.6
,-0.1,-0.4
,3.2,3.4
,-0.4,-0.5
,-0.8,-0.4
,0.1,-0.4
,-0.8,0.6
,0.4,1.6
,1.2,2.4
,-0.5,0.6964073484671356
,1.3,2.3
,0.3,1.3
,0.2,0.7
,0.3,0.3480030459321768
,1.3,0.8
,5.9,5.4
,0.1,0.9
,-0.1,1.186485864535051
,2.7,3.6
,6.2,4.210868363011283
,3.1,0.4
,3.9,2.8
,0.1,0.2
,4.9,4.0
,-0.3,0.1359626133664607
,1.6,1.3
,1.7,1.4
,-0.2,0.8
,0.5,0.4
,0.1,0.6
,-0.2,-0.4
,-0.2,0.7
,1.8,1.4
,1.4,1.7
,-0.1,-0.4
,-1.1,0.6
,-0.3,0.5
,-0.6,-0.4
,-1.0,0.2
,0.1,0.4
,-0.2,-0.4
,4.1,0.4
,-0.1,-0.3
,3.7,0.7
,1.6,0.4
,5.0,4.703387791904355
,0.5,0.9
,1.9,1.2661443803923396
,0.1,-0.4
,-0.1,1.3
,0.9,0.7
,-0.9,-0.5
,-0.1,-0.3
,2.3,2.4
,-1.1,-0.4
,-0.5,-0.4
,3.4,3.884888721153999
,-0.1,-0.4
,-1.4,0.7
,2.4,0.3
,0.4,2.264575133523839
,0.9,0.6
,-0.7,1.0
